        a_static 114158 [000] 262893.680341798:            401be0 _start+0x0 (/home/bbrapl/code/thesis_test/a_static) 		long nop %edi, %edx 
        a_static 114158 [000] 262893.680346464:            402181 __libc_start_main+0x81 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xfffffffffffffff7
        a_static 114158 [000] 262893.680346464:            402178 __libc_start_main+0x78 (/home/bbrapl/code/thesis_test/a_static) 		add $0x8, %rdi
        a_static 114158 [000] 262893.680346464:            40217c __libc_start_main+0x7c (/home/bbrapl/code/thesis_test/a_static) 		cmpq  $0x0, -0x8(%rdi)
        a_static 114158 [000] 262893.680346464:            402181 __libc_start_main+0x81 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xfffffffffffffff7
        a_static 114158 [000] 262893.680346464:            402178 __libc_start_main+0x78 (/home/bbrapl/code/thesis_test/a_static) 		add $0x8, %rdi
        a_static 114158 [000] 262893.680346464:            40217c __libc_start_main+0x7c (/home/bbrapl/code/thesis_test/a_static) 		cmpq  $0x0, -0x8(%rdi)
        a_static 114158 [000] 262893.680346464:            402181 __libc_start_main+0x81 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xfffffffffffffff7
        a_static 114158 [000] 262893.680346464:            402178 __libc_start_main+0x78 (/home/bbrapl/code/thesis_test/a_static) 		add $0x8, %rdi
        a_static 114158 [000] 262893.680346464:            40217c __libc_start_main+0x7c (/home/bbrapl/code/thesis_test/a_static) 		cmpq  $0x0, -0x8(%rdi)
        a_static 114158 [000] 262893.680346464:            402181 __libc_start_main+0x81 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xfffffffffffffff7
        a_static 114158 [000] 262893.680346464:            402178 __libc_start_main+0x78 (/home/bbrapl/code/thesis_test/a_static) 		add $0x8, %rdi
        a_static 114158 [000] 262893.680346464:            40217c __libc_start_main+0x7c (/home/bbrapl/code/thesis_test/a_static) 		cmpq  $0x0, -0x8(%rdi)
        a_static 114158 [000] 262893.680346464:            402181 __libc_start_main+0x81 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xfffffffffffffff7
        a_static 114158 [000] 262893.680346464:            402178 __libc_start_main+0x78 (/home/bbrapl/code/thesis_test/a_static) 		add $0x8, %rdi
        a_static 114158 [000] 262893.680346464:            40217c __libc_start_main+0x7c (/home/bbrapl/code/thesis_test/a_static) 		cmpq  $0x0, -0x8(%rdi)
        a_static 114158 [000] 262893.680346464:            402181 __libc_start_main+0x81 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xfffffffffffffff7
        a_static 114158 [000] 262893.680346464:            402178 __libc_start_main+0x78 (/home/bbrapl/code/thesis_test/a_static) 		add $0x8, %rdi
        a_static 114158 [000] 262893.680346464:            40217c __libc_start_main+0x7c (/home/bbrapl/code/thesis_test/a_static) 		cmpq  $0x0, -0x8(%rdi)
        a_static 114158 [000] 262893.680346464:            402181 __libc_start_main+0x81 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xfffffffffffffff7
        a_static 114158 [000] 262893.680346464:            402178 __libc_start_main+0x78 (/home/bbrapl/code/thesis_test/a_static) 		add $0x8, %rdi
        a_static 114158 [000] 262893.680346464:            40217c __libc_start_main+0x7c (/home/bbrapl/code/thesis_test/a_static) 		cmpq  $0x0, -0x8(%rdi)
        a_static 114158 [000] 262893.680346464:            402181 __libc_start_main+0x81 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xfffffffffffffff7
        a_static 114158 [000] 262893.680346464:            402178 __libc_start_main+0x78 (/home/bbrapl/code/thesis_test/a_static) 		add $0x8, %rdi
        a_static 114158 [000] 262893.680346464:            40217c __libc_start_main+0x7c (/home/bbrapl/code/thesis_test/a_static) 		cmpq  $0x0, -0x8(%rdi)
        a_static 114158 [000] 262893.680346464:            402181 __libc_start_main+0x81 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xfffffffffffffff7
        a_static 114158 [000] 262893.680346464:            402178 __libc_start_main+0x78 (/home/bbrapl/code/thesis_test/a_static) 		add $0x8, %rdi
        a_static 114158 [000] 262893.680346464:            40217c __libc_start_main+0x7c (/home/bbrapl/code/thesis_test/a_static) 		cmpq  $0x0, -0x8(%rdi)
        a_static 114158 [000] 262893.680346464:            402181 __libc_start_main+0x81 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xfffffffffffffff7
        a_static 114158 [000] 262893.680346464:            402183 __libc_start_main+0x83 (/home/bbrapl/code/thesis_test/a_static) 		callq  0x5288d
        a_static 114158 [000] 262893.680350131:            454a10 _dl_aux_init+0x0 (/home/bbrapl/code/thesis_test/a_static) 		nop %edi, %edx
        a_static 114158 [000] 262893.680350131:            454a14 _dl_aux_init+0x4 (/home/bbrapl/code/thesis_test/a_static) 		movq  (%rdi), %rax
        a_static 114158 [000] 262893.680352131:            454a17 _dl_aux_init+0x7 (/home/bbrapl/code/thesis_test/a_static) 		movq  %rdi, 0x6edc2(%rip)
        a_static 114158 [000] 262893.680352131:            454a1e _dl_aux_init+0xe (/home/bbrapl/code/thesis_test/a_static) 		test %rax, %rax
        a_static 114158 [000] 262893.680352464:            454a21 _dl_aux_init+0x11 (/home/bbrapl/code/thesis_test/a_static) 		jz 0x3ff
        a_static 114158 [000] 262893.680352464:            454a27 _dl_aux_init+0x17 (/home/bbrapl/code/thesis_test/a_static) 		pushq  %r15
        a_static 114158 [000] 262893.680344131:            402147 __libc_start_main+0x47 (/home/bbrapl/code/thesis_test/a_static) 		callq 401260        
        a_static 114158 [000] 262893.680352464:            454a29 _dl_aux_init+0x19 (/home/bbrapl/code/thesis_test/a_static) 		movq  0x6e2d0(%rip), %rsi
        a_static 114158 [000] 262893.680352464:            454a30 _dl_aux_init+0x20 (/home/bbrapl/code/thesis_test/a_static) 		xor %r11d, %r11d
        a_static 114158 [000] 262893.680352464:            454a33 _dl_aux_init+0x23 (/home/bbrapl/code/thesis_test/a_static) 		xor %r9d, %r9d
        a_static 114158 [000] 262893.680352464:            454a36 _dl_aux_init+0x26 (/home/bbrapl/code/thesis_test/a_static) 		pushq  %r14
        a_static 114158 [000] 262893.680352464:            454a38 _dl_aux_init+0x28 (/home/bbrapl/code/thesis_test/a_static) 		movl  0x6ee52(%rip), %ecx
        a_static 114158 [000] 262893.680352464:            454a3e _dl_aux_init+0x2e (/home/bbrapl/code/thesis_test/a_static) 		xor %r14d, %r14d
        a_static 114158 [000] 262893.680352464:            454a41 _dl_aux_init+0x31 (/home/bbrapl/code/thesis_test/a_static) 		xor %r8d, %r8d
        a_static 114158 [000] 262893.680352464:            454a44 _dl_aux_init+0x34 (/home/bbrapl/code/thesis_test/a_static) 		pushq  %r13
        a_static 114158 [000] 262893.680352464:            454a46 _dl_aux_init+0x36 (/home/bbrapl/code/thesis_test/a_static) 		movq  0x6c6cb(%rip), %r10
        a_static 114158 [000] 262893.680352464:            454a4d _dl_aux_init+0x3d (/home/bbrapl/code/thesis_test/a_static) 		lea 0x449ec(%rip), %rdx
        a_static 114158 [000] 262893.680352464:            454a54 _dl_aux_init+0x44 (/home/bbrapl/code/thesis_test/a_static) 		movq  0x6eded(%rip), %r15
        a_static 114158 [000] 262893.680352464:            454a5b _dl_aux_init+0x4b (/home/bbrapl/code/thesis_test/a_static) 		movq  0x6edae(%rip), %r13
        a_static 114158 [000] 262893.680352464:            454a62 _dl_aux_init+0x52 (/home/bbrapl/code/thesis_test/a_static) 		pushq  %r12
        a_static 114158 [000] 262893.680352464:            454a64 _dl_aux_init+0x54 (/home/bbrapl/code/thesis_test/a_static) 		xor %r12d, %r12d
        a_static 114158 [000] 262893.680352464:            454a67 _dl_aux_init+0x57 (/home/bbrapl/code/thesis_test/a_static) 		pushq  %rbp
        a_static 114158 [000] 262893.680356464:            454af0 _dl_aux_init+0xe0 (/home/bbrapl/code/thesis_test/a_static) 		jnbe 0x20
        a_static 114158 [000] 262893.680356464:            454af2 _dl_aux_init+0xe2 (/home/bbrapl/code/thesis_test/a_static) 		movsxdl  (%rdx,%rax,4), %rax
        a_static 114158 [000] 262893.680356464:            454af6 _dl_aux_init+0xe6 (/home/bbrapl/code/thesis_test/a_static) 		add %rdx, %rax
        a_static 114158 [000] 262893.680356464:            454af9 _dl_aux_init+0xe9 (/home/bbrapl/code/thesis_test/a_static) 		jmp %rax
        a_static 114158 [000] 262893.680356464:            454d40 _dl_aux_init+0x330 (/home/bbrapl/code/thesis_test/a_static) 		xorl  0x8(%rdi), %esi
        a_static 114158 [000] 262893.680356464:            454d43 _dl_aux_init+0x333 (/home/bbrapl/code/thesis_test/a_static) 		movq  0x10(%rdi), %rax
        a_static 114158 [000] 262893.680356464:            454d47 _dl_aux_init+0x337 (/home/bbrapl/code/thesis_test/a_static) 		add $0x10, %rdi
        a_static 114158 [000] 262893.680356464:            454d4b _dl_aux_init+0x33b (/home/bbrapl/code/thesis_test/a_static) 		or $0x4, %ecx
        a_static 114158 [000] 262893.680356464:            454d4e _dl_aux_init+0x33e (/home/bbrapl/code/thesis_test/a_static) 		test %rax, %rax
        a_static 114158 [000] 262893.680356464:            454d51 _dl_aux_init+0x341 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xfffffffffffffd97
        a_static 114158 [000] 262893.680356464:            454ae8 _dl_aux_init+0xd8 (/home/bbrapl/code/thesis_test/a_static) 		sub $0x3, %rax
        a_static 114158 [000] 262893.680356464:            454aec _dl_aux_init+0xdc (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1e, %rax
        a_static 114158 [000] 262893.680356464:            454af0 _dl_aux_init+0xe0 (/home/bbrapl/code/thesis_test/a_static) 		jnbe 0x20
        a_static 114158 [000] 262893.680356464:            454af2 _dl_aux_init+0xe2 (/home/bbrapl/code/thesis_test/a_static) 		movsxdl  (%rdx,%rax,4), %rax
        a_static 114158 [000] 262893.680356464:            454af6 _dl_aux_init+0xe6 (/home/bbrapl/code/thesis_test/a_static) 		add %rdx, %rax
        a_static 114158 [000] 262893.680356464:            454af9 _dl_aux_init+0xe9 (/home/bbrapl/code/thesis_test/a_static) 		jmp %rax
        a_static 114158 [000] 262893.680356464:            454d20 _dl_aux_init+0x310 (/home/bbrapl/code/thesis_test/a_static) 		xorl  0x8(%rdi), %esi
        a_static 114158 [000] 262893.680356464:            454d23 _dl_aux_init+0x313 (/home/bbrapl/code/thesis_test/a_static) 		movq  0x10(%rdi), %rax
        a_static 114158 [000] 262893.680356464:            454d27 _dl_aux_init+0x317 (/home/bbrapl/code/thesis_test/a_static) 		add $0x10, %rdi
        a_static 114158 [000] 262893.680356464:            454d2b _dl_aux_init+0x31b (/home/bbrapl/code/thesis_test/a_static) 		or $0x8, %ecx
        a_static 114158 [000] 262893.680356464:            454d2e _dl_aux_init+0x31e (/home/bbrapl/code/thesis_test/a_static) 		test %rax, %rax
        a_static 114158 [000] 262893.680356464:            454d31 _dl_aux_init+0x321 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xfffffffffffffdb7
        a_static 114158 [000] 262893.680356464:            454ae8 _dl_aux_init+0xd8 (/home/bbrapl/code/thesis_test/a_static) 		sub $0x3, %rax
        a_static 114158 [000] 262893.680356464:            454aec _dl_aux_init+0xdc (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1e, %rax
        a_static 114158 [000] 262893.680356464:            454af0 _dl_aux_init+0xe0 (/home/bbrapl/code/thesis_test/a_static) 		jnbe 0x20
        a_static 114158 [000] 262893.680356464:            454af2 _dl_aux_init+0xe2 (/home/bbrapl/code/thesis_test/a_static) 		movsxdl  (%rdx,%rax,4), %rax
        a_static 114158 [000] 262893.680356464:            454af6 _dl_aux_init+0xe6 (/home/bbrapl/code/thesis_test/a_static) 		add %rdx, %rax
        a_static 114158 [000] 262893.680356464:            454af9 _dl_aux_init+0xe9 (/home/bbrapl/code/thesis_test/a_static) 		jmp %rax
        a_static 114158 [000] 262893.680356464:            454c50 _dl_aux_init+0x240 (/home/bbrapl/code/thesis_test/a_static) 		movl  0x8(%rdi), %eax
        a_static 114158 [000] 262893.680356464:            454c53 _dl_aux_init+0x243 (/home/bbrapl/code/thesis_test/a_static) 		add $0x10, %rdi
        a_static 114158 [000] 262893.680356464:            454c57 _dl_aux_init+0x247 (/home/bbrapl/code/thesis_test/a_static) 		movb  $0x1, -0x2(%rsp)
        a_static 114158 [000] 262893.680356464:            454c5c _dl_aux_init+0x24c (/home/bbrapl/code/thesis_test/a_static) 		mov $0xffffffff, %ecx
        a_static 114158 [000] 262893.680356464:            454c61 _dl_aux_init+0x251 (/home/bbrapl/code/thesis_test/a_static) 		movl  $0x1, -0x8(%rsp)
        a_static 114158 [000] 262893.680356464:            454c69 _dl_aux_init+0x259 (/home/bbrapl/code/thesis_test/a_static) 		movl  %eax, -0x14(%rsp)
        a_static 114158 [000] 262893.680356464:            454c6d _dl_aux_init+0x25d (/home/bbrapl/code/thesis_test/a_static) 		movq  (%rdi), %rax
        a_static 114158 [000] 262893.680356464:            454c70 _dl_aux_init+0x260 (/home/bbrapl/code/thesis_test/a_static) 		test %rax, %rax
        a_static 114158 [000] 262893.680356464:            454c73 _dl_aux_init+0x263 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xfffffffffffffe75
        a_static 114158 [000] 262893.680356464:            454ae8 _dl_aux_init+0xd8 (/home/bbrapl/code/thesis_test/a_static) 		sub $0x3, %rax
        a_static 114158 [000] 262893.680356464:            454aec _dl_aux_init+0xdc (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1e, %rax
        a_static 114158 [000] 262893.680356464:            454af0 _dl_aux_init+0xe0 (/home/bbrapl/code/thesis_test/a_static) 		jnbe 0x20
        a_static 114158 [000] 262893.680356464:            454af2 _dl_aux_init+0xe2 (/home/bbrapl/code/thesis_test/a_static) 		movsxdl  (%rdx,%rax,4), %rax
        a_static 114158 [000] 262893.680356464:            454af6 _dl_aux_init+0xe6 (/home/bbrapl/code/thesis_test/a_static) 		add %rdx, %rax
        a_static 114158 [000] 262893.680356464:            454af9 _dl_aux_init+0xe9 (/home/bbrapl/code/thesis_test/a_static) 		jmp %rax
        a_static 114158 [000] 262893.680356464:            454b00 _dl_aux_init+0xf0 (/home/bbrapl/code/thesis_test/a_static) 		movq  0x8(%rdi), %rax
        a_static 114158 [000] 262893.680356464:            454b04 _dl_aux_init+0xf4 (/home/bbrapl/code/thesis_test/a_static) 		movb  $0x1, -0x1(%rsp)
        a_static 114158 [000] 262893.680356464:            454b09 _dl_aux_init+0xf9 (/home/bbrapl/code/thesis_test/a_static) 		movq  %rax, -0x10(%rsp)
        a_static 114158 [000] 262893.680356464:            454b0e _dl_aux_init+0xfe (/home/bbrapl/code/thesis_test/a_static) 		data16 nop
        a_static 114158 [000] 262893.680356464:            454b10 _dl_aux_init+0x100 (/home/bbrapl/code/thesis_test/a_static) 		movq  0x10(%rdi), %rax
        a_static 114158 [000] 262893.680356464:            454b14 _dl_aux_init+0x104 (/home/bbrapl/code/thesis_test/a_static) 		add $0x10, %rdi
        a_static 114158 [000] 262893.680356464:            454b18 _dl_aux_init+0x108 (/home/bbrapl/code/thesis_test/a_static) 		test %rax, %rax
        a_static 114158 [000] 262893.680356464:            454b1b _dl_aux_init+0x10b (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffcd
        a_static 114158 [000] 262893.680356464:            454ae8 _dl_aux_init+0xd8 (/home/bbrapl/code/thesis_test/a_static) 		sub $0x3, %rax
        a_static 114158 [000] 262893.680356464:            454aec _dl_aux_init+0xdc (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1e, %rax
        a_static 114158 [000] 262893.680356464:            454af0 _dl_aux_init+0xe0 (/home/bbrapl/code/thesis_test/a_static) 		jnbe 0x20
        a_static 114158 [000] 262893.680356464:            454af2 _dl_aux_init+0xe2 (/home/bbrapl/code/thesis_test/a_static) 		movsxdl  (%rdx,%rax,4), %rax
        a_static 114158 [000] 262893.680356464:            454af6 _dl_aux_init+0xe6 (/home/bbrapl/code/thesis_test/a_static) 		add %rdx, %rax
        a_static 114158 [000] 262893.680356464:            454af9 _dl_aux_init+0xe9 (/home/bbrapl/code/thesis_test/a_static) 		jmp %rax
        a_static 114158 [000] 262893.680356464:            454c28 _dl_aux_init+0x218 (/home/bbrapl/code/thesis_test/a_static) 		movq  0x8(%rdi), %rax
        a_static 114158 [000] 262893.680356464:            454c2c _dl_aux_init+0x21c (/home/bbrapl/code/thesis_test/a_static) 		add $0x10, %rdi
        a_static 114158 [000] 262893.680356464:            454c30 _dl_aux_init+0x220 (/home/bbrapl/code/thesis_test/a_static) 		movb  $0x1, -0x16(%rsp)
        a_static 114158 [000] 262893.680356464:            454c35 _dl_aux_init+0x225 (/home/bbrapl/code/thesis_test/a_static) 		movq  %rax, -0x28(%rsp)
        a_static 114158 [000] 262893.680356464:            454c3a _dl_aux_init+0x22a (/home/bbrapl/code/thesis_test/a_static) 		movq  (%rdi), %rax
